"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"146",-41.6631628221116,-41.2082264735349,-40.3941361597673,-40.1915343742306,-39.7891221518865,-39.1949967297272,-38.6958659590797,-38.4514473813585,-37.8680524876509,-37.1729608332205,-36.4577191868692,-36.2609018434342,-36.4132484407045,-36.1762185874853,-35.8970231115319,-35.4548593621577,-35.1517546125537,-35.1708949320323,-34.9458836456237,-34.444957089908,-34.1625665168961,-33.9180237367445,-34.0163198100572,-34.5533176271386,-34.7135036204319,-34.5553298380219,-33.964757047494,-33.6101569903984,-32.9076338930861,-32.3502715930075,-32.3818016448043,-32.9165748330163,-32.0932204654389,-31.8924857039652,-32.2286755455105,-32.7356599576581,-33.176467884886,-33.605077260303,-33.8243045226201,-34.3130431908503,-34.7250256973144,-35.3688342278147,-36.1650732176764,-36.6528578869268,-37.1708617766821,-37.7422995022321,-38.856417499767,-39.4030081359409,-39.7593199876941,-40.4126289352932
"147",-41.6620789300168,-41.130692894798,-40.31200715512,-40.184511738283,-39.805367884121,-39.2901011240567,-38.7035421651843,-38.386425297624,-37.8648739120344,-37.3111630114615,-36.6637590068021,-36.4370883766786,-36.4955222297589,-36.2321676501725,-35.9056961943917,-35.5616817038859,-35.3839262005255,-35.4781310987305,-35.2981912557029,-34.7757439062245,-34.3697839466964,-34.0910383666515,-34.2205479443113,-34.747633115242,-34.9294925470681,-34.5076669993313,-33.583701123712,-33.4284223436945,-32.953162653318,-32.3649164139655,-32.2892436952163,-32.7959800978611,-32.1508679194702,-31.9026597450233,-32.2380454844801,-32.6748986609934,-33.1800768598439,-33.5609060277861,-33.7643218551063,-34.2896860729431,-34.7662264111696,-35.3817018142014,-36.136615510104,-36.7131908939092,-37.3314970797537,-38.0000904488756,-39.0615006240516,-39.5912896647898,-40.0099730483044,-40.9583626373439
"148",-41.4263941726947,-40.9002931754743,-40.2146132166308,-40.2274668156708,-39.9243695432834,-39.4677415060507,-38.8221730755554,-38.3804453374566,-37.8713236456348,-37.360476605119,-36.8030319313573,-36.569983246501,-36.5340887876526,-36.2630138413215,-35.9586467284276,-35.6441071262873,-35.4991702281899,-35.5876080964192,-35.5315669006296,-35.0318720273471,-34.5246283584154,-34.2092614378256,-34.2947975585821,-34.7394842059075,-35.0013847758057,-34.4114935098685,-33.252254577223,-33.1749264458934,-32.790057449881,-32.3550865120405,-32.2703843652994,-32.7228849487726,-32.4219118601485,-32.1953960460183,-32.5300590167531,-32.8506037405201,-33.3787548959123,-33.637731321427,-33.9192950440669,-34.4976937042419,-35.0779931345742,-35.6635713705723,-36.3147683049681,-36.7799490431253,-37.3018084201459,-38.0156964574753,-39.0214276222438,-39.532360761141,-40.0464509970835,-41.0067504766304
"149",-40.9765703741518,-40.4735717534265,-39.980043568753,-40.1081611328318,-39.915745860544,-39.5882378870939,-38.9850595178825,-38.4712645155193,-37.9705736166052,-37.4576308151275,-36.960907634754,-36.6498235582862,-36.5888864220201,-36.4333306560235,-36.1847742008392,-35.7562431766783,-35.4984299043974,-35.5250251262747,-35.5799107644723,-35.2064503375238,-34.7269056240464,-34.28455148357,-34.2641048741573,-34.5561092723173,-34.8489069320014,-34.2325053614613,-33.1174413139624,-33.0616660599104,-32.697475576333,-32.4331396040565,-32.4448658494728,-32.79845338538,-32.7705191950736,-32.6442620425222,-33.0202628404518,-33.2872725630926,-33.6930964453638,-33.8117446314044,-34.1841613813011,-34.8139043639593,-35.4824706702892,-36.0923500784149,-36.7320394769299,-37.0026341076435,-37.3597290927241,-37.9981801364789,-38.8048927758816,-39.3982003336825,-40.0375755734364,-40.7979741544042
"150",-40.5867122219899,-40.0028815840926,-39.684517209719,-39.8204896137665,-39.6582176080626,-39.4727443363659,-39.0024128327075,-38.4790254128795,-38.0306814961759,-37.6379806446977,-37.206468148892,-36.80409164404,-36.7865726153739,-36.7373380346399,-36.4998211181984,-35.8782406334458,-35.5171282587089,-35.4495300917167,-35.4734960224622,-35.2114002598168,-34.8376235922726,-34.2841109895819,-34.2212117847692,-34.4884604337208,-34.6043988804326,-34.0119675347884,-33.1856689412029,-33.1765853469891,-32.7313298720642,-32.4917805064579,-32.6180319908971,-32.742040753207,-32.8561872968071,-32.8552072961401,-33.3065692907961,-33.6611879604584,-33.8927114017964,-33.9837438855516,-34.4168435334396,-35.0241335205002,-35.7503648911527,-36.4563279140681,-37.1622206073169,-37.3886661283213,-37.6446636611153,-38.1359087592242,-38.699044453629,-39.4062553065052,-40.1434666029863,-40.8304386963536
"151",-40.6459379291955,-39.9999804541114,-39.8649567409374,-39.8034411481296,-39.6030090214891,-39.5820359401969,-39.1957347340169,-38.6119780087311,-38.254303674252,-37.9837059837043,-37.6472610083986,-37.2299276195389,-37.2110281604513,-37.115815554087,-36.8618059459078,-36.1257855445044,-35.6868629402414,-35.5073038746815,-35.3828164695936,-35.1359532184245,-34.7454578811151,-34.1477102533964,-34.1460607267975,-34.4786131473688,-34.4023699755103,-33.7866799224296,-33.2120365945911,-33.2183834944831,-32.7300391406797,-32.4682306460516,-32.8179764904748,-32.7342453772686,-32.8232304078133,-32.9686971039683,-33.5270229487197,-33.9541179169234,-34.0117504954034,-34.1434223986842,-34.573907385554,-35.0778577833721,-35.8357843011662,-36.5497286065527,-37.3081608181142,-37.6826391023874,-37.9795637459104,-38.3888115841129,-38.8161152805842,-39.5361708869636,-40.2963961242723,-41.0154125143027
"152",-41.2315588281942,-40.6627383986643,-40.6240991901368,-40.2627591394777,-40.0537887363586,-40.0885600201546,-39.5610874977774,-38.9174522477747,-38.6422188646877,-38.3720428661946,-38.0733771641076,-37.7304388143079,-37.6887730505222,-37.4946946046307,-37.2676579903968,-36.54336018338,-36.0283945323112,-35.6853841315188,-35.419052887812,-35.1131952232005,-34.67605792759,-34.1369928000206,-34.1499168189393,-34.4954600750283,-34.3171551967379,-33.7357265484473,-33.2133380573218,-33.1670597325487,-32.7090652001146,-32.5026829789897,-33.1020189210119,-32.9461418437148,-32.9846246019542,-33.2557931727217,-33.8771017433801,-34.4247315887734,-34.3554462177589,-34.5176168235302,-34.8939782917302,-35.3590891324303,-36.0654510926018,-36.5252785002601,-37.1684879799525,-37.7031486840705,-38.117618460325,-38.6127061370844,-39.0946284972841,-39.6778306097486,-40.3540193379,-41.1077175350855
"153",-41.8445617686794,-41.4743741292247,-41.492691813006,-40.9254792610854,-40.7565860835963,-40.7030617475144,-39.9272832774433,-39.2279675178514,-38.9366433527864,-38.5622321332904,-38.2270920726461,-38.0323056479206,-37.9292428734856,-37.6025374413382,-37.4513784553902,-36.9646095405756,-36.4582579909336,-36.0479055229129,-35.6006253822584,-35.1534881348357,-34.7023721492561,-34.310262784024,-34.3498105656641,-34.5833845914643,-34.3542644655869,-33.9793157725959,-33.3197236491843,-33.1773950050177,-32.7813923534372,-32.6759507506568,-33.3725783386369,-33.2707959606428,-33.2770657712213,-33.7078446680469,-34.3802647934596,-34.9892670894539,-34.8724795585848,-35.0148213086764,-35.3101962550229,-35.7733931651452,-36.4213305654174,-36.6415584061083,-37.1826988092871,-37.7458082818854,-38.3306452884926,-38.9996041166313,-39.5586987328239,-39.9526346909633,-40.5106213135315,-41.1767985202874
"154",-42.121510388732,-41.9541997855716,-41.9408571699212,-41.4092926381511,-41.3257810905665,-41.1111888431232,-40.1715462178038,-39.5491551194306,-39.1638874339942,-38.6592889002539,-38.3069543913907,-38.1706663343227,-37.9064440711608,-37.4436010264616,-37.324304564556,-37.1139759952977,-36.7186402887463,-36.3589835041178,-35.796684528806,-35.2536194443924,-34.8392339468106,-34.7517237686868,-34.7669013083041,-34.800032162004,-34.4373233076436,-34.2557039443124,-33.5765300143441,-33.3921331629727,-33.1312357921339,-33.0153440685674,-33.7011980142155,-33.6419155932759,-33.5203132841198,-33.9204629637266,-34.5310451399443,-35.1716341139539,-35.1945238922657,-35.4213092645681,-35.6896615730104,-36.1522813410405,-36.8144801833711,-37.0136555500527,-37.4347954459543,-37.9577834798367,-38.6406167009978,-39.4549700413048,-40.112090561854,-40.4164050021782,-40.8592927728912,-41.244998497449
"155",-42.1002317960397,-42.0938833390943,-42.0522949353215,-41.5502391986793,-41.4183265178241,-41.0502069564335,-40.1523156484383,-39.7041963784005,-39.3055863448784,-38.7063884275721,-38.2990518517404,-38.0911943208043,-37.7362711158572,-37.2728307725739,-37.107095153175,-37.0247663759549,-36.7675664491203,-36.5091717837903,-35.928826257362,-35.4339374008965,-35.0508095499074,-35.315669228184,-35.3785479092187,-35.1800025967029,-34.6431458978295,-34.4490262947587,-33.852432413228,-33.7361468393312,-33.5766830578576,-33.5476556791509,-34.0530519201747,-34.0469527667825,-33.8151477023234,-33.8912391623916,-34.3857979807377,-35.0928944407666,-35.3456906366946,-35.7022730294978,-36.03480148804,-36.4785250958289,-37.1364578031598,-37.5052351444451,-37.8433136650565,-38.3765418293215,-38.9813523355295,-39.7595592292601,-40.4551557759886,-40.7802168139595,-41.1777227424557,-41.3075871712969
"156",-42.1009234940603,-42.0884759058682,-42.0316394582527,-41.5003125529773,-41.209270589357,-40.7083805189577,-39.98817514469,-39.6944976001608,-39.3506153175661,-38.7312639022502,-38.1978653557155,-37.8923760766818,-37.5869606190514,-37.1960458555146,-36.8233119109083,-36.6811454753047,-36.5342762805344,-36.3716029620288,-35.9004797822145,-35.6088029924322,-35.2324560789596,-35.5623779437455,-35.620286271322,-35.3972667520447,-34.875520802331,-34.6901642957496,-34.1666973508205,-34.1265846661734,-33.8683389676543,-33.9780239516294,-34.3700816980762,-34.3993303792202,-34.0902461278897,-33.861163791112,-34.2452136718084,-35.083556006922,-35.4778645991492,-35.9712479228897,-36.3910295068056,-36.8400660306481,-37.4988465886896,-38.0248242978471,-38.3318511173083,-38.8400108188145,-39.2264059736518,-39.9015851208825,-40.5652406475222,-41.0033444516863,-41.3311935113055,-41.3552822384206
"157",-42.0929176499209,-42.0811681650892,-41.9992563963278,-41.5037699304305,-41.0836613046361,-40.5415680886108,-39.9410786817612,-39.6353057120708,-39.3220849224336,-38.7585483647324,-38.1028500940433,-37.709958496267,-37.4995051151102,-37.1242736844802,-36.5842268903433,-36.2314780579538,-35.9257580020816,-35.7321933364456,-35.4181136697579,-35.3324528097009,-34.9999740829781,-35.2189096874161,-35.3703478882108,-35.2746530201593,-34.8293340182031,-34.5555717280172,-34.0185348970411,-34.0678254773702,-33.7032685064645,-33.8207855246485,-34.4232873089503,-34.4780542341675,-34.1583840772253,-33.9193375070648,-34.3991792389468,-35.2773325112952,-35.6506243753649,-36.1578887466481,-36.6432655520847,-37.1102878666992,-37.7952572192794,-38.3371725819316,-38.6721420735341,-39.0372814418001,-39.2048172553824,-39.9038398841289,-40.4912580433533,-41.0629262481576,-41.4205946938153,-41.3679234446643
"158",-42.1234363845167,-42.1814415569247,-42.1149443954992,-41.7109291015159,-41.2567301005156,-40.7801707552011,-40.1358710657926,-39.715837476146,-39.3744193124831,-38.8629655572452,-38.2269789743727,-37.8043475862901,-37.5979522683061,-37.2017765435345,-36.6034205008133,-36.0561846260017,-35.5430978865606,-35.2213079313236,-35.0096349555872,-35.0315540894649,-34.843419674529,-35.0265755687904,-35.1945809336787,-35.1686449946135,-34.8369203729826,-34.3294978217921,-33.7510346453083,-33.7938321931173,-33.323780124949,-33.4497360849105,-34.3239159225483,-34.3184309714395,-34.1659016622563,-34.1959132679893,-34.6378562373341,-35.4143990580864,-35.7458283438704,-36.251671280037,-36.7513149813118,-37.2444277741389,-37.9458089957291,-38.4744327684531,-38.8954273655885,-39.090571389055,-39.0290118374025,-39.7995595302974,-40.4081073074968,-41.0891511506869,-41.4720884645944,-41.3950021916057
"159",-42.3082162572071,-42.3764299464398,-42.300734827791,-42.0646634809737,-41.5982938949425,-41.0747455857459,-40.2809702775517,-39.7997209558537,-39.4627614594074,-39.0023420877914,-38.4783216164178,-38.0338608424553,-37.7661451996947,-37.3530742377363,-36.8028868219174,-36.2591307541246,-35.7041275593283,-35.3455459058784,-35.1702586013805,-35.1162063358698,-34.9913837074805,-35.1383024677149,-35.3705270046172,-35.254063792425,-35.0013881935246,-34.1801689620536,-33.6136627399354,-33.6769300539121,-33.0786869730702,-33.2830357507988,-34.2842894464112,-34.2037324685794,-34.2938177581134,-34.5753802644533,-34.8314577361795,-35.4667186216078,-35.7201135256608,-36.2776592418523,-36.7626090831566,-37.2717315599206,-37.9842539966819,-38.5139422812635,-38.9836825324427,-39.1016876784018,-38.9244959314169,-39.7860083382577,-40.4689945637607,-41.1272569237904,-41.5626608882492,-41.5362077968469
"160",-42.525549256966,-42.5014169141853,-42.3338837910004,-42.2924018215974,-41.7764653211098,-41.179440981486,-40.2756137919602,-39.8145357837038,-39.5021157836016,-39.155078536609,-38.7951986066005,-38.2979245423748,-37.9002396277338,-37.4840078644401,-37.0833278838981,-36.6045668912444,-36.1275610811456,-35.8820192724347,-35.7292023725683,-35.421036018564,-35.273803247857,-35.3651849101872,-35.6811508164873,-35.4200941137566,-35.1765503625308,-34.091117191393,-33.6073687925965,-33.7299339181804,-32.9791058398199,-33.2194568883488,-34.1268441192097,-33.9581212025571,-34.1998830950554,-34.7159839793003,-34.929500613771,-35.4515417552967,-35.6927800340029,-36.3849588431487,-36.8579746790714,-37.3160708256339,-37.9808554971952,-38.5045973446187,-39.0323370231005,-39.191724144602,-39.0255260519943,-39.9128473882292,-40.6188422987426,-41.1448616380369,-41.6355555589816,-41.7246156397184
"161",-42.6532908862047,-42.5296829202318,-42.2026304713272,-42.222456942738,-41.6487382058025,-41.0045890701376,-40.0587130720139,-39.5826932326119,-39.4679590644429,-39.2613875528326,-38.9781310340292,-38.4077709447844,-37.9155075027967,-37.5998353668032,-37.3427600860342,-36.8573108362788,-36.5078318284854,-36.379876163351,-36.1714545716511,-35.6523217290034,-35.4643294458396,-35.5218480192282,-35.8566863406971,-35.518995951613,-35.2041581359028,-34.0632316550382,-33.6939799278311,-33.7970530954134,-33.0696543085777,-33.2786756543367,-33.9965102998214,-33.74441690195,-34.0499019823,-34.6596969174769,-34.980122882871,-35.4617266866198,-35.7170150947564,-36.4163683303489,-36.9261891331643,-37.3140075320253,-37.9142816256323,-38.5261824760331,-39.1463591023581,-39.4620837366372,-39.3825271657615,-40.1128387641185,-40.6980438088782,-41.1960462673153,-41.7540558241089,-41.9285465684297
"162",-42.7623477493902,-42.5485072331274,-42.1674779235642,-42.1035441220976,-41.3679092677976,-40.7010292370652,-39.7937704852052,-39.2583867430828,-39.3906522365336,-39.299322895813,-38.9824373868426,-38.5041632823487,-38.0892270436002,-37.8161124866139,-37.5414911795177,-37.0054885529254,-36.7446373582746,-36.6808157064405,-36.3404975086797,-35.787240375145,-35.5495268869632,-35.5827953859997,-35.8554384540939,-35.4576452161038,-35.0589783762816,-34.0440327287161,-33.848928243668,-33.8983076472182,-33.174232506993,-33.3624479951277,-33.828442932319,-33.5596422008344,-33.874891968238,-34.5625413333319,-34.9696241882134,-35.5012939955209,-35.8251794726431,-36.4468255312207,-36.9514402930277,-37.2750025307422,-37.8745567731374,-38.5697989312979,-39.2669532393312,-39.8015887262308,-39.8157541896247,-40.3039810546445,-40.7247799497784,-41.2610170799926,-41.8181942435086,-41.9959855535149
"163",-42.997644885946,-42.7423504046381,-42.3685384205141,-42.1456450598822,-41.2469699930717,-40.5286631981091,-39.7228432315145,-39.2982696239756,-39.5722400358365,-39.4259604005397,-38.9840111765921,-38.6025111359606,-38.400617514676,-38.1777863465875,-37.8788925163301,-37.1998012408552,-36.8765110182876,-36.8905474124491,-36.4563011799346,-35.9104933651461,-35.5949496517531,-35.5943322147242,-35.9326856557236,-35.5412132894694,-35.0418040106516,-34.1305361319195,-34.092365659989,-34.1327216170716,-33.3835517178406,-33.5783557129539,-33.7438189129358,-33.6373184031151,-33.9483218813527,-34.572421109489,-34.9934324669004,-35.5139443853078,-35.8996113110891,-36.4232002366203,-36.8280660679091,-37.0893604410666,-37.6671241205343,-38.4758440987478,-39.3033090606648,-39.9909439010247,-40.0367207090216,-40.2921141792422,-40.6229420917399,-41.1369733249849,-41.6519428142722,-41.8998707919369
"164",-43.3448211965073,-43.0980604623764,-42.6615908567351,-42.2132258540757,-41.2794317592812,-40.5697263631829,-39.9156862897553,-39.7233295653426,-39.9996308622927,-39.7377917579629,-39.1516368630159,-38.7907626376243,-38.6822648351684,-38.4599324344116,-38.178182189998,-37.3716911962346,-36.9038097788235,-36.9111273200486,-36.4930399612118,-35.9487510854955,-35.633837220932,-35.6684501841435,-35.9850582951129,-35.7397570717651,-35.2241852633403,-34.4922154485918,-34.6469488958247,-34.6225709298326,-33.8458109735204,-34.0202141306993,-33.9349211186287,-33.8333285774705,-34.1273065210259,-34.6801686091289,-35.0406611350526,-35.5310047322432,-35.965625136217,-36.4129798891014,-36.7340692399745,-36.9755862020027,-37.4638426209496,-38.3072028056977,-39.2057616597865,-39.8722014361407,-39.9618936585062,-40.1825846120014,-40.4819930644401,-40.9419144828298,-41.4067068927533,-41.7543096401742
"165",-43.6479377790963,-43.3849915279532,-42.8449319866548,-42.2075304193548,-41.3525820102435,-40.7619730173676,-40.2724882408405,-40.2163734154798,-40.416946897574,-40.040087588078,-39.3489835974196,-38.9432216113808,-38.8341238910763,-38.5617604900109,-38.284318542512,-37.4910208415366,-36.9108921355609,-36.8586420834986,-36.4035537338697,-35.8716579194986,-35.5842708376457,-35.7137920953611,-36.0485947978489,-35.9416731650101,-35.3458858191389,-34.8437532629119,-35.1438395275448,-35.1861341635558,-34.6238164204868,-34.7021833359316,-34.2872747621893,-34.0580917910146,-34.2987473109239,-34.8708361865921,-35.361298090302,-35.8219495402407,-36.1137952802387,-36.4097907055539,-36.6949742539742,-36.9888861890795,-37.4146912928774,-38.1660985384958,-39.0272379547573,-39.5023681507769,-39.6043049109369,-40.0535626558693,-40.4289613099724,-40.8980023279999,-41.2774767345753,-41.6358289372524
